I-FT96342	200
I-Y176987	50
I-Y31024	425
I-Y31025	1600
I-A21278	1600
I-BY42203	225
I-A5876	1150
I-Y112522	1500
I-Y514805	1800
I-Y4882	1750
I-Y16473	1650
I-Y46518	1450
I-Y56991	500
I-Y162454	1550
I-BY194708	700
I-FT66517	1650
I-F20176	1500
I-FGC30452	1300
I-BY30329	900
I-Y419720	325
I-Y584706	150
I-Y83761	250
I-BY54431	250
I-BY124002	125
I-Z16969	1750
I-A7358	1500
I-Y290226	1500
I-FT16284	1500
I-FT341320	350
I-Y88700	1250
I-Y94925	50
I-FGC83784	1750
I-PH5237	1350
I-Y597186	50
I-A12505	1400
I-Y40830	700
I-A1328	1700
I-FT27092	1700
I-FTA80342	1700
I-Y603957	650
I-Y15928	1550
I-FTB40760	900
I-Y17665	1000
I-Y39630	1200
I-BY103931	1550
I-BY70033	1550
I-Y177643	1550
I-Y432942	650
I-Y448371	1500
I-Y188959	1200
I-Y188845	850
I-Y189076	850
I-Y188841	600
I-Y188808	275
I-Y220413	1550
I-FT109194	1100
I-FT109402	1000
I-FTA99021	650
I-Y279925	650
I-FT109387	950
I-FT461579	1550
I-Y441928	1350
I-FT386055	900
I-FTD21598	425
I-FTF15614	225
I-FT27624	700
I-FT385600	650
I-FT386567	650
I-FT385599	650
I-FTB12377	425
I-Y482992	1750
I-Y262650	1500
I-FT28683	1650
I-Y141127	1400
I-FTE3040	425
I-Y140266	600
I-Y141124	600
I-FT226043	1650
I-FTA95803	1400
I-FTA95041	1100
I-BY153754	1650
I-FTB10095	850
I-FTC45751	700
I-Y332410	450
I-Y332731	50
I-Y363148	125
I-A10230	1750
I-FTD94464	1750
I-FTF17795	900
I-Y152107	1600
I-Y152087	50
I-PLE07	1550
I-BY31899	1150
I-BY31896	225
I-Y161357	1000
I-Y161329	500
I-PLE04	1250
I-PLE02	1250
I-FTC82800	950
I-PLE08	150
I-A811	1700
I-Y140892	1600
I-Y140891	50
I-BY164522	1650
I-Y289760	1650
I-Y40408	1450
I-Y40760	1250
I-Y244407	50
I-BY23979	1300
I-Y225862	850
I-PH908	1700
I-Y45765	1700
I-FTA65386	1500
I-Y262301	1300
I-Y265443	200
I-Y265455	200
I-Y277521	500
I-Y51673	1000
I-Y153037	1000
I-BY200456	1700
I-FTB39489	1700
I-FTB33264	1600
I-FT168731	1250
I-FT169314	550
I-Y84307	1600
I-FTA65128	1300
I-Y214467	1600
I-Y93273	1600
I-Y101738	950
I-Y214276	1700
I-FT355750	1500
I-FT356032	1500
I-Y673508	1200
I-FT355524	1200
I-FT276002	1600
I-Y359689	1000
I-Y359468	800
I-Y359583	325
I-Y199272	1350
I-MF99099	550
I-Y352390	800
I-FTA64438	1350
I-Y398095	1350
I-Y266284	1050
I-FT382557	1700
I-BY127711	1700
I-FTD50331	50
I-BY93199	600
I-Y515817	550
I-BY76604	225
I-Y308450	225
I-Y32084	1700
I-Y140541	1100
I-PH3310	1600
I-PH1012	300
I-Y64002	200
I-A20333	1500
I-Y298642	1350
I-FT25902	950
I-FT176119	550
I-FT174826	400
I-FT18830	850
I-FT25469	275
I-A5913	1550
I-A16863	1550
I-Y90251	1000
I-Y39942	650
I-A22312	1250
I-Y188043	1250
I-BY55783	1250
I-BY79593	1250
I-Y260989	1150
I-BY153567	800
I-BY152858	700
I-FT65958	700
I-Y516194	700
I-FT65946	125
I-Y189170	300
I-FTC20437	50
I-Y503090	1700
I-Y178551	275
I-Y515812	1700
I-Y282649	1200
I-FT162921	800
I-FT162018	800
I-A29335	1650
I-FTA10357	1000
I-FTB22408	1350
I-FT277965	1650
I-Y230823	1000
I-Y93865	1450
I-Y95760	1350
I-Z16983	1600
I-Y102777	1600
I-Y110105	1300
I-FT37357	1200
I-Y97246	1050
I-BY189404	550
I-BY188785	450
I-Y4789	1550
I-BY201756	850
I-BY169115	1050
I-A8741	1550
I-Y19359	1550
I-Y264744	900
I-Y111673	1550
I-Y90603	275
I-FTC93799	50
I-FT69556	1350
I-FT69508	300
I-Y6651	250
I-FT245949	1200
I-Y55893	1050
I-Y465712	350
I-Y490092	1050
I-Y45843	950
I-Y51899	500
I-Y670310	350
I-FT16449	1650
I-Y109702	1450
I-Y99608	1300
I-Y183257	1150
I-FTB90047	650
I-Y46636	900
I-Y56167	450
I-MF2888	1450
I-Y353372	1000
I-FT138628	1650
I-Y106021	1650
I-Y272748	1650
I-Y272794	1650
I-FTA9633	1100
I-Y81469	1600
I-FT37595	1450
I-FT36524	1350
I-FTA15859	1350
I-FTA16433	1350
I-Y263291	50
I-Y126296	1650
I-FT215325	1650
I-FT214390	1650
I-Y81557	1300
I-FT98024	1300
I-FT167709	1300
I-FT167636	850
I-Z43076	200
I-Y109645	1050
I-Y189253	1050
I-Y189089	550
I-Y493308	800
I-Y177200	1000
I-Y99196	800
I-Y218167	550
I-Y177549	800
I-Y177506	50
I-Y233137	950
I-FT204832	650
I-PF6161	900
I-Y325110	75
I-Y232679	750
I-Y232617	550
I-Y151633	1600
I-FTA49542	800
I-FTA66910	1600
I-Y193127	425
I-Y579484	350
I-Y368773	950
I-FTB820	1000
I-Y353921	1500
I-Y353811	425
I-FT34788	1200
I-BY169079	1600
I-FT407280	1350
I-MF4021	800
I-Y183830	1600
I-Y525174	300
I-BY171718	1400
I-Y343817	800
I-Y267977	250
I-A28710	50
I-Y144303	1400
I-Y144305	1100
I-FT70085	800
I-Y153677	1300
I-Y321721	1300
I-BY170480	750
I-A22770	350
I-FT14506	1600
I-TY425877	800
I-BY140506	1300
I-FT21354	800
I-FT385850	1100
I-Y251275	1600
I-Y607155	1200
I-Y251467	800
I-FT177529	1300
I-FT176058	1100
I-Y330253	1400
I-Y331025	1150
I-A40935	800
I-Y70799	1400
I-BY188335	1300
I-BY187039	850
I-FT352070	850
I-Y255172	1550
I-Y254677	275
I-Y337971	900
I-Y337781	425
I-A13912	1600
I-FTB32566	800
I-Y140427	1250
I-Y263987	1250
I-Y294454	950
I-Y339476	850
I-Y30728	1600
I-A13910	1600
I-BY37511	1600
I-Y30729	600
I-Y88226	325
I-Y486944	1600
I-Y56203	1500
I-FTA22808	200
I-Y46296	1300
I-FTC69351	1300
I-FT25907	1100
I-FT19865	1100
I-Y134578	1050
I-Y319762	600
I-Y134585	750
I-Y190065	650
I-Y134582	650
I-A29945	425
I-Y134636	225
I-Y179535	1550
I-Y413587	1200
I-Y598756	1100
I-BY191770	1400
I-FT39964	1300
I-FT271768	1100
I-FTA42935	200
I-FT125322	1100
I-BY189748	1000
I-FT124969	350
I-FT190202	1250
I-Y248354	500
I-Y52621	1250
I-BY198441	750
I-BY77359	1050
I-Y649067	850
I-Y313595	850
I-FTB88575	850
I-FT190799	900
I-FT190854	350
I-Y189944	750
I-Y476914	700
I-Y263686	600
I-Y264395	700
I-A30291	150
I-Y331554	750
I-Y336905	750
I-Y264472	700
I-Y329074	500
I-Y358110	500
I-Y329174	350
I-FTC66423	350
I-Y483870	700
I-Y336366	400
I-Y329185	500
I-Y329194	350
I-Y250780	600
I-MF681733	600
I-Y251122	175
I-Y571460	600
I-A29200	600
I-Y596557	175
I-Y255062	550
I-Y254753	50
I-A32852	400
I-CTS12249	125
I-Y499136	225
I-Y498707	225
I-Y497357	200
I-Y499215	50
J	31600
J1	18300
J-Y6313	16600
J-FT33726	16200
J-FT265222	12000
J-Y196305	6400
J-FT34521	14000
J-FT33859	7400
J-Y621349	2100
J-Y643214	700
J-Y6304	13500
J-F2306	6300
J-F4303	4800
J-Y68450	1600
J-Y223911	700
J-Y223947	600
J-Y135974	1400
J-Y348375	650
J-ZS3642	13500
J-Y19093	7800
J-Y158859	1700
J-Y159014	1700
J-Y158958	950
J-ZS50	6600
J-FGC42059	1250
J-ZS5071	6600
J-M10096	2000
J-BY93868	6000
J-Y303494	3400
J-Y583281	1250
J-Y271669	5400
J-Y255849	4200
J-ZS5108	4000
J-Y658663	425
J-BY119669	1500
J-Y256359	1300
J-Y255968	950
J-Y448813	500
J-FTF28697	200
J-Y448815	300
J-Y448811	100
J-Z2215	18200
J-Y29696	12800
J-Y156525	6400
J-PF7261	11500
J-Y168316	8700
J-ZS3290	6800
J-Y199965	6200
J-FT277109	1050
J-Y199403	700
J-Y199105	275
J-ZS3289	3400
J-ZS3305	2100
J-Y169200	425
J-ZS11812	375
J-ZS11798	375
J-PH128	8100
J-Y29685	8100
J-PF7262	6200
J-BY72832	3900
J-FT346160	2800
J-FT363436	6000
J-Y214081	4800
J-Y127653	175
J-Y29688	7100
J-Y234094	6200
J-FT418082	4700
J-Y287905	2500
J-Y30278	2200
J-Y85140	1700
J-FTC43742	850
J-Y212213	200
J-PH4992	1500
J-Y211994	1050
J-Y167773	2200
J-F17410	2200
J-Y94416	1050
J-FT15491	2200
J-FT19410	275
J-FTC46560	950
J-Y33339	1600
J-S695	1600
J-FTC45721	1200
J-Y33340	1600
J-Y93016	1550
J-Y36244	500
J-BY25332	50
J-Z2217	18200
J-CTS1026	17100
J-Y136727	8800
J-BY56527	6400
J-Y196453	6400
J-Y180350	4200
J-Z1828	8100
J-Z18463	7000
J-Y31163	500
J-Z18471	6700
J-BY94	3800
J-ZS10767	1300
J-ZS10780	750
J-ZS3178	3200
J-FT60853	3200
J-GG074	3200
J-FGC31593	3100
J-Y5156	450
J-ZS3128	3800
J-ZS3127	1200
J-Y205890	1100
J-Y380139	3800
J-Y298606	1450
J-Y81244	3300
J-Y44223	3000
J-Y544529	200
J-Y177580	2300
J-Y475213	2100
J-ZS6913	2300
J-FT111097	1750
J-Y156564	1750
J-Y63446	500
J-FT157022	200
J-Y4401	7800
J-Z1842	7700
J-Y3476	6400
J-ZS3114	6300
J-FT275667	3400
J-Y199176	1900
J-Y33967	5200
J-Y102610	500
J-Y60194	5000
J-FT291141	3300
J-Y64969	1850
J-SK1283	500
J-Y254019	500
J-Y179558	3200
J-Y608221	700
J-Y180134	2300
J-Y179304	850
J-ZS3084	6300
J-Y39893	3000
J-ZS3067	850
J-ZS3085	125
J-BY152351	6300
J-Y271395	2800
J-Y271394	500
J-Y151297	5000
J-Y251624	650
J-Y151309	4300
J-FT63629	2900
J-Y321933	1800
J-Y461639	650
J-Y461652	650
J-Y237814	750
J-Y330733	550
J-FTD91894	125
J-B234	4800
J-Y256927	4800
J-FGC68039	3300
J-FGC68038	3300
J-BY38057	4700
J-ZS5658	4300
J-Y322931	150
J-FTB57494	2300
J-FTB25111	425
J-FT117382	4300
J-FTA97008	3700
J-FGC45614	3700
J-ZS11229	1650
J-ZS11222	150
J-Y36145	2400
J-Y36159	2400
J-FGC32976	2200
J-Y36158	800
J-Y650095	350
J-Y36148	600
J-Y81379	600
J-Y86486	50
J-FT260795	400
J-FT261994	275
J-BY38055	4200
J-Y206934	3600
J-FTH14221	600
J-Y206924	2200
J-ZS5655	3500
J-Y25791	3500
J-Y82328	1750
J-ZS12644	550
J-ZS5644	2900
J-ZS5650	2200
J-Y514054	2000
J-Y338024	1000
J-Y338027	50
J-Y128953	2900
J-Y129171	350
J-Y143735	1750
J-Y268217	50
J-FTA58931	1750
J-Y143749	1000
J-FTA78347	700
J-Y265926	500
J-FTA58425	400
J-FTC65353	400
J-Y4423	6000
J-ZS3042	5500
J-ZS4887	5100
J-Y651586	3600
J-Y651585	3200
J-Y651574	600
J-FTH60899	125
J-B233	3300
J-Y236636	3300
J-Y236616	1800
J-Y236625	1600
J-FTA21717	1350
J-FT423523	3300
J-V7401	2200
J-Y251821	2600
J-F961	275
J-Y335788	2700
J-Y453604	2700
J-ZS3030	5200
J-Y40579	4500
J-Y345827	425
J-ZS3026	4500
J-Y364210	3000
J-ZS3034	4200
J-Y140347	4600
J-Y140368	4600
J-Y140353	3300
J-FT8525	4600
J-Y192074	1850
J-FTG47533	425
J-Y23505	2300
J-Y209535	850
J-FT345107	150
J-Y196443	800
J-Y497177	400
J-FT360205	475
J-FT296242	425
J-FT360389	200
J-FT256155	600
J-Y216358	600
J-FT256786	425
J-FT257982	425
J-CTS1460	5900
J-BY56616	4200
J-Y162883	5800
J-BY189025	4000
J-FTG69794	2200
J-Y162862	1250
J-FGC52914	5400
J-FGC52903	4800
J-Y318674	3000
J-ZS10873	2400
J-FTB75397	1350
J-Y106959	50
J-Y147483	5900
J-FTD59476	4800
J-Y147367	5900
J-Y650820	1050
J-Y147362	3500
J-Y147382	1450
J-BY72455	1100
J-Y78917	500
J-FT67404	3500
J-Y301256	2600
J-Y301175	425
J-Y301377	200
J-Y96045	5100
J-Y416065	1650
J-Y83506	2700
J-Y97203	2100
J-Y35587	2700
J-BY209295	2500
J-Y200814	1750
J-S12795	900
J-FT304067	200
J-FT293485	700
J-Y79665	5600
J-Y200529	750
J-Y200530	750
J-Y200526	450
J-Y200536	275
J-ZS10132	5600
J-Y27049	4900
J-Y249624	4000
J-Y467165	2400
J-Y467155	1000
J-FTE34158	500
J-Y250090	3400
J-FTA68737	2600
J-FTB886	2100
J-FTB1378	2000
J-CTS1460a	5900
J-BY103715	4700
J-Y156100	4300
J-Y567871	3400
J-BY110629	4300
J-FT282433	4000
J-Y213496	2400
J-ZS7008	5800
J-ZS7032	5800
J-Y22665	5000
J-Y157794	4700
J-FGC37498	4700
J-Y158747	325
J-ZS8730	200
J-Y22035	3200
J-ZS9345	3200
J-FTB14341	3200
J-M11421	2700
J-Y266451	1950
J-FTG28633	1950
J-FTH74425	1850
J-FGC37479	2100
J-FT117784	1800
J-Y180183	1800
J-MF264664	2100
J-Y543834	1900
J-Y545662	300
J-Y5353	3900
J-ZS3009	3300
J-ZS2994	2600
J-Y153050	550
J-FT215692	375
J-Y36737	2200
J-Y138841	200
J-Y36269	1000
J-MF1081	1000
J-Y112419	400
J-Y96154	150
J-BY37587	300
J-Y200578	200
J-BY37568	650
J-Y597141	275
J-Y164303	275
J-Y36270	550
J-Y113309	550
J-Y21396	3800
J-Y273186	3500
J-Y273187	3000
J-Y38521	2200
J-Y649644	350
J-Y30433	2400
J-ZS10928	1900
J-Y96592	750
J-FTD5838	700
J-FTH52967	500
J-ZS10931	1850
J-ZS10930	1200
J-ZS10924	1050
J-Y154949	225
J-FT152537	1050
J-FT153267	550
J-FT154011	200
J-ZS10943	600
J-Y190494	350
J-MF28863	50
J-ZS10926	450
J-Y337390	450
J-FT236876	225
J-FTF45626	200
J-Y86730	850
J-Y99361	700
J-Y129538	375
J-Y130256	200
J-FT275936	375
J-BY96983	325
J-Y199932	275
J-BY50885	200
J-Y16575	650
J-Y98761	650
J-BY79842	175
J-Y367154	650
J-Y152444	500
J-Y152474	225
J-FT11364	475
J-BY171066	475
J-BY218457	475
J-BY169147	125
J-CTS7188	5600
J-ZS2862	5600
J-BY122591	4300
J-FT301599	5600
J-BY100	5600
J-Y432502	4100
J-ZS5702	1400
J-ZS2872	5600
J-Y166886	600
J-Y231928	500
J-FTB10589	600
J-FTB10819	275
J-Y166911	300
J-Y61473	4800
J-Y192504	350
J-FT146340	2800
J-Y235884	200
J-Y81380	2100
J-Y83026	2100
J-Y247026	2000
J-Y101337	1450
J-Y142829	1150
J-Y142901	550
J-Y369313	225
J-BY55308	2800
J-Y191226	1950
J-FTD77881	700
J-FTD77975	425
J-Y164549	1550
J-BY60698	1450
J-CTS7742	1450
J-FTF15941	650
J-FTG27408	425
J-FTF16525	425
J-FT284220	850
J-FTH5387	500
J-Y113102	500
J-FTB33989	500
J-ZS11710	4800
J-Y61684	550
J-Y364248	275
J-FTB35139	550
J-Y609230	550
J-ZS11712	175
J-Y29727	3900
J-Y86818	2500
J-Y86300	550
J-BY60978	50
J-CTS3496	1950
J-Y62853	1000
J-Y196293	425
J-ZS11316	425
J-Y140354	1700
J-Y151193	1000
J-S17615	350
J-Y602399	125
J-Y140352	950
J-BY170150	125
J-FTB75249	250
J-Y140359	700
J-Y140345	700
J-FTB19251	425
J-Y140334	150
J-Y140371	550
J-ZS2910	5600
J-FT47280	4400
J-Y172217	75
J-ZS8686	4100
J-ZS8701	4100
J-FTD93298	3800
J-Y641674	3000
J-Y86120	2500
J-Y106851	2000
J-FTB77713	2500
J-ZS2870	4100
J-Y38550	800
J-Y128605	2900
J-Y129032	750
J-BY152341	550
J-Y151410	275
J-FTA88010	2900
J-Y271430	1250
J-Y360336	700
J-ZS7634	5600
J-Y607042	4400
J-Y503212	4000
J-ZS7661	4700
J-Y143432	4300
J-Y143423	2700
J-FT201111	850
J-Y198978	850
J-Y198977	350
J-Y144328	475
J-ZS7640	3300
J-ZS7626	1200
J-ZS10511	1200
J-Y81869	1200
J-FT125411	700
J-FTC70167	125
J-Y192113	425
J-Y200302	1050
J-FT288159	400
J-Y237813	200
J-FTA76865	1150
J-Y100085	375
J-Y313332	125
J-Y145396	300
J-ZS7629	700
J-FT251956	500
J-FT394199	600
J-FTF79463	275
J-Y128915	350
J-Y649440	275
J-FT394594	325
J-FT394595	275
J-ZS7633	600
J-ZS7639	300
J-L620	14800
J-FGC6064	14800
J-Y59693	13100
J-Y177646	13000
J-Y48949	5500
J-ZS7119	5400
J-Y133082	2400
J-FGC6031	9000
J-FGC5989	5000
J-Y73555	2700
J-FGC6032	3700
J-Y628525	125
J-Y19467	3300
J-FGC6139	2600
J-Y111161	2600
J-FGC6035	1250
J-Y56960	1250
J-PF4816	13900
J-ZS6599	13100
J-Y82819	6700
J-ZS6638	13100
J-Y169874	11000
J-FT33771	7800
J-Y169817	7100
J-Y286380	650
J-Y169631	5900
J-FT35065	4500
J-FGC80188	5800
J-ZS6592	6600
J-ZS6637	6600
J-ZS6598	5700
J-Y244934	5600
J-Y244948	4600
J-Y127679	1350
J-Y244930	1350
J-Y290838	2100
J-Y95610	375
J-MF205499	175
J-L136	11300
J-ZS4393	10900
J-ZS4374	8100
J-ZS4416	3700
J-ZS4452	3100
J-Y227295	3100
J-ZS9949	950
J-Y208121	850
J-ZS10589	3000
J-ZS12120	200
J-Y82690	50
J-Y537521	2800
J-ZS10568	1200
J-BY110933	550
J-FT65731	500
J-FT108949	550
J-FT108812	500
J-ZS10579	1200
J-Z45570	800
J-ZS10582	1200
J-ZS10574	750
J-Y74553	650
J-Y290686	950
J-FTE68978	950
J-FTB39328	950
J-FTB33959	650
J-ZS7768	3100
J-BY45309	2800
J-BY137125	2800
J-BY101500	2800
J-Y327549	50
J-Y286267	950
J-BY74227	1450
J-FT196440	1450
J-Y455002	200
J-BY75447	950
J-FT194684	700
J-BY102071	700
J-P56	2500
J-Y331305	2300
J-Y331286	100
J-ZS9859	2100
J-FT36866	600
J-Y327392	550
J-FTC4397	200
J-ZS10071	50
J-BY83181	50
J-FT193504	1400
J-Y236197	1400
J-Y204146	1800
J-FTB11392	1150
J-FGC83829	2100
J-Y183473	500
J-Y271456	225
J-Y343085	200
J-FTB17634	800
J-Y294029	375
J-Y505690	1100
J-FTD38019	350
J-ZS9878	2100
J-Y140428	200
J-Y539400	1150
J-Y548343	600
J-FT51592	2100
J-FT200896	125
J-FT50378	550
J-Y126149	2100
J-Y365060	200
J-FT391182	600
J-Y526701	600
J-FTD4711	1700
J-Y413477	550
J-Y365970	750
J-FTC99470	425
J-FTD38208	200
J-Y20337	600
J-FTG66914	200
J-Y20547	600
J-FTG12494	600
J-FT20016	50
J-Z22028	125
J-FT40451	275
J-FT38409	275
J-ZS9849	50
J-ZS9978	475
J-FT69067	125
J-FTC2072	350
J-Y155250	100
J-P58	9300
J-ZS12519	9300
J-Y205364	2200
J-ZS12454	3700
J-CTS9721	8200
J-Y4067	6900
J-Y4065	6900
J-L817	6900
J-Y144631	6900
J-ZS7789	2900
J-FT365615	1900
J-Y214565	1500
J-Y214300	550
J-L818	4700
J-FT308514	3600
J-Y205486	1000
J-FT350449	800
J-S4985	3100
J-ZS2723	3100
J-L816	1200
J-ZS11491	1100
J-Y34527	650
J-ZS11487	325
J-ZS2728	1200
J-ZS12183	550
J-Y81077	750
J-ZS2748	375
J-BY190785	300
J-Y133835	700
J-S4944	1200
J-ZS2729	600
J-Y83626	225
J-ZS2725	600
J-ZS2721	425
J-S4994	50
J-C134621	50
J-Z30436	1100
J-ZS11070	350
J-ZS2690	850
J-FT61828	700
J-Y372195	275
J-ZS2697	425
J-ZS2736	900
J-ZS12015	350
J-Y352535	350
J-Y385377	450
J-BY80	900
J-FGC96210	500
J-FTB8224	350
J-BY47498	900
J-ZS2740	750
J-Y146255	225
J-ZS2737	750
J-ZS2754	850
J-Y183014	650
J-ZS2756	550
J-Y31511	275
J-FT80612	200
J-ZS5383	4600
J-MF92247	4600
J-FT242231	4500
J-ZS5422	4400
J-ZS5376	800
J-ZS8629	4400
J-Y280589	1900
J-Y280591	1400
J-Y144926	3600
J-Y168185	3500
J-ZS8907	3500
J-Y219911	850
J-FT455428	850
J-ZS8903	3200
J-FTA31875	2800
J-Y178103	2700
J-YMA2266	225
J-Y178104	2600
J-Y202424	1800
J-FT249451	600
J-FT249823	300
J-Y329782	2600
J-Y179455	950
J-FT117952	800
J-FT115567	425
J-FT115592	200
J-FTA73523	900
J-Y530542	550
J-Y530547	350
J-FT409448	2200
J-Y227224	1850
J-FT404973	1850
J-YMA804	1550
J-ZS8899	1050
J-FTA92468	650
J-BY201722	1050
J-Y174647	500
J-ZS8904	150
J-Y167067	3500
J-Y179932	2500
J-FTA20888	1250
J-FT115300	1250
J-Y244356	1100
J-FT115461	750
J-ZS8636	2300
J-FT185778	2100
J-Y352422	1400
J-Y287876	1350
J-Y94943	1200
J-Y287209	275
J-FTA46419	1150
J-FTA46987	850
J-FTJ41561	425
J-ZS8630	2200
J-ZS8634	1700
J-FT3367	1700
J-Y209509	900
J-FT343681	800
J-FT5064	1250
J-FT3935	1150
J-FT4760	200
J-FT342894	950
J-FT230464	1650
J-FT355653	1350
J-FTA98597	1350
J-FTD48140	1350
J-BY204144	1350
J-FT3442	1700
J-Y79220	1650
J-Y600214	950
J-FTA6558	1400
J-FGC29862	500
J-ALK763	1600
J-Y168306	1350
J-A5500	1300
J-Y182117	125
J-FT6674	1150
J-FT9596	50
J-FT8631	200
J-BY40714	1550
J-Y36002	1550
J-FT240587	1000
J-Y144929	500
J-FT139659	1550
J-Y179607	275
J-MF201242	275
J-FT11763	1300
J-FTE16113	1250
J-FTD6020	750
J-FTD5933	750
J-Y136679	1200
J-YMA2283	800
J-FT13552	1200
J-FTA20246	850
J-FTA18624	125
J-FT13908	1200
J-FT13629	1200
J-Y531736	1100
J-FT12993	1050
J-Y354901	1050
J-Z1836	1600
J-FT138828	1000
J-ZS4083	950
J-FT137607	425
J-Y325338	350
J-Y507553	1600
J-FT146348	500
J-FT145936	425
J-FT147167	425
J-FT363358	1050
J-FTA34496	750
J-ZS8639	1600
J-Y277294	1600
J-FTB35500	200
J-Y277080	500
J-FGC90655	1250
J-BY200096	1200
J-FTD35385	200
J-Y207598	700
J-FT342473	275
J-FTB62742	500
J-BY199581	1000
J-Z42485	700
J-FT245338	50
J-Y173405	650
J-Y178108	850
J-BY198555	350
J-Y183731	350
J-FT112474	750
J-FT221801	125
J-FT118896	400
J-FT117798	125
J-Y510995	1150
J-Y222574	275
J-FT395925	125
J-FTB27725	125
J-FT251746	900
J-FT251392	650
J-FT251012	900
J-FT252302	650
J-FT251810	50
J-FTB56122	50
J-FT14821	1150
J-FTB3783	125
J-FT19146	1050
J-Y172015	150
J-FT20049	1000
J-FT20144	200
J-FT241909	275
J-FT239243	550
J-FT239878	300
J-ZS8632	1250
J-FT288856	950
J-Y273591	200
J-FT288286	850
J-FTE33160	550
J-FT242124	1250
J-FT243298	1250
J-Y209372	1250
J-FT240952	475
J-FT242209	125
J-Y48809	1150
J-ZS8626	600
J-Y169717	200
J-FT177258	225
J-ZS8631	50
J-Y312151	1150
J-Y312148	800
J-FTD86352	1150
J-FTD85706	800
J-FTD86358	750
J-BY98734	1000
J-BY116312	650
J-BY69999	200
J-FTB74765	750
J-Y308246	350
J-FTB36265	500
J-FTD20408	275
J-FTD20934	200
J-FT383408	950
J-Y304129	550
J-FTA18820	850
J-Y308272	550
J-FTC40885	500
J-Y220251	550
J-Y220120	425
J-Y162703	300
J-Y308276	800
J-Y318140	275
J-FTB64151	800
J-Y308275	800
J-Y219008	500
J-Y561607	400
J-Y415789	125
J-FT382480	325
J-Y218993	125
J-Y286502	200
J-Y507552	1000
J-BY199005	500
J-FTA87679	425
J-FTC44031	425
J-FTA33024	1000
J-FTA30057	1000
J-FTC24647	50
J-FT347802	700
J-FT383381	475
J-FT382489	400
J-FTA33245	200
J-FT387263	650
J-FTC23350	125
J-Y326807	50
J-Y313300	500
J-Y313307	275
J-Y321156	200
J-BY136724	550
J-BY55035	400
J-FTC3691	350
J-FT348077	450
J-FTC35044	425
J-Y326815	50
J-Y321117	250
J-Z643	8100
J-ZS10186	5700
J-Y258300	650
J-Y220818	450
J-BY145013	8100
J-BY68499	6000
J-BY69547	6000
J-BY70129	3900
J-Y198530	950
J-BY189924	4800
J-Y301423	2100
J-BY190120	375
J-BY190227	50
J-Y16646	6900
J-BY111	3900
J-FT260016	2400
J-Y168376	3200
J-ZS4477	2600
J-ZS4454	425
J-FT192347	1500
J-FT119912	1050
J-ZS1306	3200
J-YP6424	2400
J-Y182963	1150
J-Y180837	2400
J-FT115005	2200
J-FTB17750	550
J-Y46974	1800
J-Y180838	1850
J-FT76444	1600
J-Y143613	1800
J-Y143638	650
J-Y181368	850
J-ZS1297	2400
J-Y179387	550
J-Y179628	500
J-Y45046	1500
J-FGC91419	500
J-Y180056	350
J-Y152005	600
J-ZS8359	600
J-Y201027	475
J-Y126240	500
J-Y193780	150
J-Y200955	425
J-Y265785	500
J-Y265445	225
J-Y352849	500
J-Y153041	450
J-Z28195	150
J-ZS1324	2400
J-FT57680	1900
J-Y173045	1400
J-FT56927	1400
J-FT72589	1400
J-ZS1313	2300
J-Y265541	1100
J-Y269787	1650
J-Y269676	275
J-ZS1283	1750
J-Y173120	1500
J-FT227903	1450
J-BY173398	1000
J-BY203611	1050
J-BY202806	500
J-ZS1296	1000
J-Y198534	650
J-FT212055	800
J-ZS1293	750
J-FT211225	700
J-Y266280	375
J-Y195562	750
J-ZS1291	150
J-FT71088	950
J-Y194972	550
J-Y195603	950
J-Y203654	350
J-FT160071	550
J-Y144553	1850
J-Y188594	800
J-Y262928	1250
J-FT15121	700
J-Y600395	650
J-BY111515	1700
J-Y16714	700
J-Y144561	1150
J-Y144554	175
J-Y191412	125
J-BY172178	1550
J-Y219451	700
J-FT52612	1350
J-Y163123	1100
J-BY213451	450
J-BY189786	1100
J-Y212464	600
J-Y244359	50
J-BY172199	1550
J-Y212472	950
J-Y212476	950
J-FGC90335	1450
J-FT36669	700
J-FT37146	500
J-BY172042	1200
J-FGC90346	1200
J-BY172217	950
J-BY109867	950
J-Z1865	7400
J-L860	4400
J-Y217441	4400
J-Y217426	1250
J-Y364015	3600
J-Y235712	2800
J-ZS11325	3400
J-FT193359	1150
J-FT191319	350
J-Y75449	3400
J-ZS11341	3400
J-ZS11322	2600
J-FT357234	2600
J-Y210792	1300
J-FT293071	1850
J-ZS11321	325
J-ZS11337	275
J-FT397864	125
J-FT387456	275
J-BY165724	200
J-FT370912	275
J-FT393745	200
J-ZS7438	3600
J-ZS7455	3500
J-FGC93816	1000
J-ZS7488	3400
J-Y50052	2900
J-Y209393	1150
J-FT118706	1000
J-FT115559	450
J-FT118045	450
J-Y217500	150
J-FT117927	275
J-Y217464	275
J-Y196662	150
J-ZS7428	1500
J-ZS7432	1500
J-FT342668	700
J-Y198676	1500
J-Y218892	1500
J-Y225708	500
J-Y261625	350
J-Y261619	350
J-FT294363	1500
J-FT149299	600
J-BY183277	1500
J-BY182938	750
J-BY182588	600
J-Y217606	550
J-Y217607	200
J-Y220531	425
J-FT294361	700
J-Y501745	650
J-FTD58879	425
J-Y198675	275
